id,url,Property description
658,https://www.rightmove.co.uk/properties/122099561#/?channel=RES_BUY,"IMMACULATE THREE BEDROOM SEMI-DETACHED HOME WITH OFF-ROAD PARKING!Being eagerly welcomed to the market in the popular town of Eccles, is this three bedroomed semi-detached property, perfect for a small family or young couple looking for a convenient upsize. This property boasts a bright living room, fitted kitchen, three bedrooms, a three piece bathroom suite as well as an enclosed rear garden and off-road parking. With this property being situated in a convenient location to access well regarded schools, local amenities and popular commuter routes, it is definitely not one to be missed!This property comprises briefly: entrance into the hallway with stairs leading to the first floor and a door providing access to the living room. The living room has a door providing access to the fitted kitchen. The kitchen offers access to the conservatory. There is a door leading to the rear garden from the conservatory. From the first floor, there are doors providing access to three bedrooms and a three piece bathroom suite.Externally, this property offers a rear, enclosed garden with paved areas and artificial grass. To the front, there is off-road parking.To arrange any viewings, please contact our Swinton team.Ground Floor - Hall - 1.14m x 1.12m  (3'09 x 3'08 ) - Central heating radiator, smoke alarm, stairs to the first floor landing, door to living room.Living Room - 3.73m x 3.30m  (12'03 x 10'10 ) - UPVC double glazed window, central heating radiator, coving, television point, electric fire, door to kitchen.Kitchen - 4.67m x 2.77m  (15'04 x 9'01 ) - UPVC double glazed window, laminate wall and base units, laminate worktops, stainless steel sink with drainer and mixer tap, ZANUSSI oven, four ring hob, and extractor hood, plumbing for washing machine, dryer, space for fridge/freezer, full length part glass elevations, laminate floor, UPVC double glazed door to conservatory.Conservatory - 2.84m x 2.54m  (9'04 x 8'04 ) - UPVC double glazed frosted windows and UPVC double glazed windows, central heating radiator, UPVC double glazed doors to rear garden.First Floor - Landing - 1.98m x 1.65m  (6'06 x 5'05 ) - Access to attic, doors to three bedrooms and bathroom.Bedroom One - 2.87m x 2.74m  (9'05 x 9'00 ) - UPVC double glazed window, central heating radiator.Bedroom Two - 2.87m x 2.74m  (9'05 x 9'00 ) - UPVC double glazed window, central heating radiator.Bedroom Three - 2.06m x 1.68m  (6'09 x 5'06 ) - UPVC double glazed window, central heating radiator.Bathroom - 1.83m x 1.70m  (6'00 x 5'07 ) - UPVC double glazed frosted window, central heating radiator, low basin WC, pedestal wash basin with traditional taps, P-shape bath with traditional taps, main feed shower, tiled walls, extractor fan, laminate floor."
659,https://www.rightmove.co.uk/properties/122135141#/?channel=RES_BUY,"NO CHAIN. This three bedroom mid terraced house comprises: entrance hall, lounge, dining room and kitchen to the ground floor. To the first floor there are three bedrooms and a bathroom with overhead shower, toilet and wash basin. Outside there is a small garden to the front of the property and to the rear an enclosed rear yard. Situated on Livesey Street, within easy reach of Levenshulme centre and benefiting from good transport links to both Manchester city centre and Stockport centre. Several primary schools and Levenshulme high school are also nearby with Stockport Road offering easy access to various shops and restaurants.About The Property - This three bedroom mid terraced house comprises: entrance hall, lounge, dining room and kitchen to the ground floor whilst to the first floor there are three bedrooms and a bathroom with overhead shower, toilet and wash basin. Outside there is a small garden to the front of the property and to the rear an enclosed rear yard.About The Area - Situated on Livesey Street, within easy reach of Levenshulme centre and benefiting from good transport links to both Manchester city centre and Stockport centre. Several primary schools and Levenshulme high school are also nearby with Stockport Road offering easy access to various shops and restaurants.Lounge - 3.326 x 3.297 (10'10"" x 10'9"") - Bay window to front aspect.Dining Room - 3.631 x 3.452 (11'10"" x 11'3"") - Dining room leading to kitchen. Window to rear aspect.Kitchen - 2.605 x 1.500 (8'6"" x 4'11"") - Gas hob, oven, wall and base units. Access to rear garden.Bedroom One - 3.470 x 3.651 (11'4"" x 11'11"") - Double bedroom. Windows to rear aspect.Bedroom Two - 3.325 x 3.132 (10'10"" x 10'3"") - Double bedroom. Windows to front aspect.Bedroom Three - 1.867 x 1.584 (6'1"" x 5'2"") - Single bedroom. Windows to front aspect.Bathroom - 2.113 x 1.524 (6'11"" x 4'11"") - Overhead shower, toilet and wash basin."
660,https://www.rightmove.co.uk/properties/122465357#/?channel=RES_BUY,"**NO VENDOR CHAIN** *FANTASTIC  PROJECT** This sunshine semi detached property, located within a very sought after residential area is a fantastic purchase for someone looking for a refurbishment project. The property offers  plenty of scope for improvement and the potential is endless. The property offers the following living accommodation which briefly comprises hallway, lounge, kitchen, three bedrooms and family bathroom. This property will be sure to generate early interest so view now to avoid disappointment!!!"
661,https://www.rightmove.co.uk/properties/109528778#/?channel=RES_BUY,"The PropertyThis immaculately presented, spacious, three bedroomed end terraced property briefly comprises entrance porch, hallway, lounge, kitchen, three bedrooms, bathroom and separate W.C. Situated just a stones throw away from Manchester City Centre, close to all local amenities, major transport links, within a fantastic school catchment area & with the added benefit of private rear garden, additional external storage & off road parking for up to 3/4 cars, this property would make a perfect family home or superb first home. Viewings are highly recommended to appreciate all this property has to offer.Entrance PorchDouble glazed porch leading to inner hallway.Inner HallCentral heating radiator, door to lounge, stairs leading to first floor.LoungeSpacious lounge brightened by double glazed patio doors to front elevation & double glazed window to side elevation. Feature fire & surround, central heating radiator, door to kitchen.KitchenModern fitted kitchen comprising a range of wall & base units with coordinating work surfaces & tiled splash backs. Sink & drainer unit, space for white goods, heated towel rail, double glazed window to rear elevation, door leading to rear garden.LandingGiving access to bedroom one, bedroom two, bedroom three, bathroom & W.C. Built in storage cupboard.Bedroom OneSpacious double bedroom brightened by double glazed window to front elevation, central heating radiator.Bedroom TwoA second double bedroom brightened by double glazed window to rear elevation, central heating radiator.Bedroom ThreeA good sized third bedroom brightened by double glazed window to front elevation, central heating radiator.BathroomModern bathroom suite comprising bath with over head shower & glass shower screen, hand wash basin & W.C. Fully tiled, heated towel rail, double glazed frosted window to rear elevation.Upstairs W.C.Fully tiled, low level W.C, heated towel rail, double glazed frosted window to rear elevation.Rear GardenFully enclosed & fully decked external garden with brick built outhouse/ workshop & gated access to rear. Disclaimer for virtual viewingsSome or all information pertaining to this property may have been provided solely by the vendor, and although we always make every effort to verify the information provided to us, we strongly advise you to make further enquiries before continuing.If you book a viewing or make an offer on a property that has had its valuation conducted virtually, you are doing so under the knowledge that this information may have been provided solely by the vendor, and that we may not have been able to access the premises to confirm the information or test any equipment. We therefore strongly advise you to make further enquiries before completing your purchase of the property to ensure you are happy with all the information provided."
662,https://www.rightmove.co.uk/properties/122232677#/?channel=RES_BUY,"Jordan Fishwick are pleased to offer for sale this stunning THREE BEDROOM end-terrace house. It is just a 20 minute walk to Piccadilly station and a 10 minute walk to the new Mayfield park development. This property boasts spacious rooms with large windows, off street parking to the front and back, front and rear gardens which are not overlooked, and recently modernised kitchen, bathroom and downstairs WC. There is ample storage with FOUR large inbuilt cupboards in the hallway and landing, boarded loft and a brick built shed. It has a modern consumer unit, Hive smart heating system, Worcester combi boiler and recent Electrical Safety Certificate. It is ideal for first time buyers, families or investors given its fantastic central location. FREEHOLD. 936 sq ft total size.Entrance Hallway - Tiled flooring. Storage cupboard. Spotlights. Radiator.W/C - Low level W/C. Pedestal sink with mixer tap. Partially tiled. Window.Living Room - 4.38 x 3.57 (14'4"" x 11'8"") - Wooden flooring. Spotlights. Radiator. Fireplace with electric fire. TV/Telephone point. Fitted blinds.Dining Room - 3.41 x 2.64 (11'2"" x 8'7"") - Tiled flooring. Ceiling light. Open to the kitchen. Doors leading to garden.Kitchen - 2.72 x 2.67 (8'11"" x 8'9"") - Range of wall and base units with complimentary work tops over. Space for fridge/freezer, washing machine. Sink with mixer tap. Cooker with hob and extractor over. Spotlighs. Radiator. Tiled splashback and flooring.Bedroom One - 3.94 x 2.97 (12'11"" x 9'8"") - Fitted carpet. Ceiling light. Radiator.Bedroom Two - 3.90 x 2.97 (12'9"" x 9'8"") - Fitted carpet. Ceiling light. Radiator.Bedroom Three - 2.42 x 2.08 (7'11"" x 6'9"") - Fitted carpet. Ceiling light. Radiator.Bathroom - Fully tiled three piece bathroom suite. Sink with mixer tap. Low level W/C. Bath with mixer shower over. Radiator.Externally - Front and rear gardens. Driveway to front, additional off street parking to the rear. Brick built shed.Additional Information - Tenure - FreeholdCouncil Tax Band AEPC Rating - C"
663,https://www.rightmove.co.uk/properties/115961315#/?channel=RES_BUY,"Fantastic 3-bed family home now available in Failsworth, Manchester.  This property is located on a well-sized plot with driveway offering space for 2 cars.Front and rear gardens. Not overlooked and rear garden leads to tree lined open fields. On the ground floor, the property is comprised of an extremely spacious extended lounge/dining room, utility room (containing washer, sink,downstairs wc and pantry) and fully functioning kitchen. Garage storage space easily converted to increase ground floor accommodation. The first floor of the property offers 3 well-sized bedrooms and a family bathroom. both of the larger bedrooms offer a large amount of storage with high quality and spacious fitted wardrobes from Hammonds Due to the size and location of this property we expect this to be under offer quickly, please get in touch with us today if you are interested! "
664,https://www.rightmove.co.uk/properties/120562739#/?channel=RES_BUY,"A BEAUTIFUL 1930's family home nestled in a DESIRABLE location of North Reddish. A stones throw away from local shops and amenities, Reddish Vale Country Park, POPULAR schools and excellent transport links including easy access to the M60 motorway network and Reddish North Train Station. The property BOAST'S a spacious OPEN PLAN lounge diner, an EXTENDED kitchen, a downstairs WC, three FABULOUS bedrooms with the third being room being ideal for a child's room or HOME OFFICE and a family sized bathroom. Externally there is an ENCLOSED rear garden and to the front aspect the property offers a DRIVEWAY. Please contact our Reddish branch. to arrange your viewing."
665,https://www.rightmove.co.uk/properties/121985411#/?channel=RES_BUY,"*** WELL PRESENTED FAMILY HOME *** SLEIGH & SON are proud to welcome this THREE DOUBLE BEDROOMED extended semi detached property to the open market, situated in a POPULAR residential area of Droylsden. This welcoming home has been fully modernised throughout along with having the benefits of a spacious open plan lounge/dining room, fitted kitchen with integrated appliances, downstairs w/c, gardens front and rear, driveway parking and many more, making it the ideal new home for many buyers. This happy home is located close to local schools, amenities,  transport links into Manchester City centre, a short distance from the M60 motorway, Medlock sports and leisure centre and playing fields. Gas central heating and uPVC double glazing is installed throughout. Briefly the accommodation comprises:- entrance hallway, lounge/dining room, kitchen and w/c to the ground floor. Three double bedrooms and bathroom to the first floor. Tenure:- Leasehold property, 999 year lease starting 25th October 1934.ENTRANCE HALLWAY: uPVC double glazed composite entrance door to the front elevation. Staircase to the first floor. Carpeted. Radiator. Light point. Door to lounge/dining room.LOUNGE: 4.03m x 3.96m  (13'3"" x 12'12""), uPVC double glazed bay window to the front elevation. Electric feature fire. Laminate flooring. Radiator. Wall lights. Light and power points. Opening to dining area.DINING AREA: 4.95m x 2.34m  (16'3"" x 7'8""), uPVC double glazed window to the side elevation. Understair storage cupboard with combi boiler and electric meter. Laminate flooring. Radiator. Light and power points. Door to downstairs w/c. Archway to kitchen.KITCHEN: 3.79m x 2.25m  (12'5"" x 7'5""), uPVC double glazed window to the rear elevation. Range of fitted wall and base units with roll edge worktops and under unit lighting. Integrated fridge/freezer, oven and hob with extractor fan and light above and washing machine. Composite sink and drainer with mixer tap. Tiled splash backs. Vinyl flooring. Radiator. Spotlights. Power points. uPVC double glazed composite exit door to side elevation.DOWNSTAIRS W/C: 2.37m x 0.90m  (7'9"" x 2'11""), uPVC double glazed privacy window to the rear elevation. White fitted low level w/c and vanity handwash basin. Vinyl flooring. Radiator. Wall mounted mirror. Light point.STAIRCASE AND LANDING: uPVC double glazed window to the side elevation. Loft hatch. Carpeted. Light and power points. Doors to bedrooms and bathroom.MASTER BEDROOM: 5.51m x 2.86m  (18'1"" x 9'5""), uPVC double glazed window to the rear elevation. Carpeted. Radiator. Light and power points.BEDROOM TWO: 4.73m x 2.01m  (15'6"" x 6'7""), Two uPVC double glazed windows to the side and rear elevations. Carpeted. Radiator. Light and power points.BEDROOM THREE: 3.23m x 3.03m  (10'7"" x 9'11""), uPVC double glazed bay window to the front elevation. Fitted wardrobes. Carpeted. Radiator. Light and power points.BATHROOM: uPVC double glazed privacy window to the side elevation. White fitted suite comprising:- low level w/c, vanity handwash basin and bathtub with mixer shower above and folding glass screen. Tiled walls. Towel radiator. Vinyl flooring. Spotlights.EXTERNAL: To the front of the property is a front garden with paved driveway. Partially enclosed with gated access and pathway to the side leading to the rear. To the rear of the property is a paved rear garden with built in seating border and mature shrub beds. Bar. Fully enclosed by wooden fence panelling."
666,https://www.rightmove.co.uk/properties/122425655#/?channel=RES_BUY,"CANAL VIEWS! LOCATE ESTATE AGENT are delighted to bring to the market this period mid terraced dwelling overlooking the historic Bridgwater Canal. This lovingly cared for home offers ample living accommodation throughout spanning over three floors. The location of the property is close to all local amenities including main transport links and popular schooling. The accommodation comprises of entrance hallway, living room, dining room and fitted kitchen. To the first floor are two double bedrooms and a four piece family bathroom. On the second floor you will find=d the third bedroom which is also a double in size. The property also has a useful two chamber cellar which could be used for a variety of uses. The property is double glazed and warmed by gas central heating. To the outside front is a palisade garden whilst to the rear is a generous Westerly facing garden which is paved with Indian stone. To book your viewing contact the Locate team at our Urmston office."
667,https://www.rightmove.co.uk/properties/120804233#/?channel=RES_BUY,"****CHAIN FREE****DECEPTIVELY SPACIOUS****MODERN INTERIOR WHILST RETAINING COTTAGE CHARACTERISTICS****VERY POPULAR LOCATION****IDEAL FOR FIRST TIME BUYER, YOUNG FAMILY OR INVESTOR**** We offer for sale this deceptively spacious and modern 2 bedroom cottage, situated in a very popular location, ideal for the first time buyer, young family or investor. The property is uPVC double glazed & combi gas centrally heated and briefly comprises: Porch, spacious lounge, fitted dining kitchen, downstairs WC, 2 bedrooms and a modern 3 piece white bathroom. Externally the property has the benefit of a driveway to the front and a small garden/yard area to the rear.Porch - Lounge - 4.70m x 4.22m (15'5 x 13'10) - Multi fuel fire. Open plan stairs off. Wood laminate floor. 2 radiators.Dining Kitchen - 3.40m x 4.24m (11'2 x 13'11) - Fitted wall & base units incorporating oven, hob & extractor. Single sink unit. Part ceramic wall tiled. Integrated fridge & freezer. Wood laminate floor. Radiator. Plumbed for washer.Downstairs Wc - Wash basin. Part ceramic wall tiled. Ceramic floor tiled. Heated towel rail. Combi gas central heating boiler.Spacious First Floor Landing - Loft access.Bedroom 1 - 4.37m x 3.15m (14'4 x 10'4) - Front aspect. Built in wardrobes. Radiator.Bedroom 2 - 3.66m x 2.24m (12'0 x 7'4) - Rear aspect. Radiator.Bathroom - Modern 3 piece white suite with shower to bath. Ceramic wall tiled. Heated towel rail.External - Driveway to the front and a small garden/yard area to the rear.Tenure - We have been advised that this property is Freehold."
668,https://www.rightmove.co.uk/properties/114993632#/?channel=RES_BUY,"****CHAIN FREE****DOUBLE EXTENSION TO REAR**** 3 GOOD SIZED BEDROOMS PLUS ATTIC ROOM**** IDEAL FOR FIRST TIME BUYERS OR FAMILY**** We offer for sale this deceptively spacious and largely extended 3 bedroom semi detached property, situated in a popular location, ideal for the first time buyer or family. The property is uPVC double glazed & combi gas centrally heated and briefly comprises: Entrance hallway, lounge, extended dining kitchen, 3 bedrooms, a 4 piece bathroom and an attic room with drop down ladder. Externally the property has the benefit of a garden to the front, a long driveway to the side and a garden to the rear with patio, elevated decking area and detached garage.Entrance Hallway - Stairs off. Radiator.Lounge - 4.06m x 4.55m (13'4 x 14'11) - Living flame gas fire. Feature fireplace. Bay window. Radiator.Extended Dining Kitchen - 6.88m x 4.29m (22'7 x 14'1) - Fitted wall & base units incorporating oven, hob & extractor. Stainless steel sink, rinser & drainer. Part ceramic wall tiled. Plumbed for washer. Combi gas central heating boiler. 2 radiators. French doors to the rear.First Floor Landing - Loft access with drop down ladder. Loft converted into attic room.Bedroom 1 - 3.43m x 3.99m (to wardrobes) (11'3 x 13'1 (to ward - Front aspect. Good range of fitted wardrobes. Radiator.Bedroom 2 - 3.53m (max) 1.68m(min) x 3.56m (max) (11'7 (max) 5 - Side aspect. Irregular T- Shaped room. Fitted wardrobe. Radiator.Bedroom 3 - 3.02m x 2.34m (9'11 x 7'8) - Rear aspect. Radiator.Bathroom - 3.00m x 1.85m (9'10 x 6'1) - 4 piece white suite including independent shower cubicle & 'Jacuzzi' bath. Ceramic wall tiled. Radiator.Attic Room - 4.55m x 3.23m (14'11 x 10'7) - Velux window. Drop down ladder to first floor landing.External - Garden to the front, a long driveway to the side and a garden to the rear with patio, elevated decking area and detached garage.Tenure - We have been advised that this property is Freehold with  chief rent of approx. £6 per annum."
669,https://www.rightmove.co.uk/properties/120792734#/?channel=RES_BUY," No Chain - Offered for sale is this three bedroom, extended, semi-detached property situated in a cul-de-sac location providing superb family accommodation. The property briefly comprises of: entrance hallway, lounge, dining area, sitting room, wet room and kitchen to the ground floor and to the first floor three bedrooms, master en-suite and two fully fitted wardrobes and a family bathroom.  Externally to the front of the property there is a block paved, gated garden providing off road parking for numerous cars and to the rear an enclosed decked garden with patio areas.  Internal viewing comes highly recommended to appreciate the size of accomnmodation on offer. ENTRANCE HALLWAYWith uPVC entrance door, tiled floor covering, radiator, dado rail, storage cupboard. LOUNGE - 3.48m x 4.78m (11'5"" x 15'8"")With front aspect uPVC double glazed window, fitted carpeting, radiator, dado rail, spotlights, feature fire and surround, TV point, staircase leading to the first floor, open plan to the sitting room. SITTING ROOM - 2.36m x 2.79m (7'9"" x 9'2"")With fitted carpeting, dado rail, coved ceiling, spotlights, uPVC double glazed French doors leading into the rear garden. DINING AREA - 2.79m x 3.12m (9'2"" x 10'3"")With fitted carpeting, dado rail, coved ceiling, spotlights, uPVC double glazed French doors leading into the rear garden. WET ROOM - 2.36m x 1.57m (7'9"" x 5'2"")Fully tiled wet room in white comprising of shower, low level w.c., wash hand basin, radiator, obscure uPVC double glazed window. KITCHEN - 2.16m x 2.79m (7'1"" x 9'2"")Fitted with a modern range of wall and base units, Granite worktops, Granite splash backs, integrated eye level double oven, gas hob, stainless steel extractor fan, laminate floor covering, uPVC double glazed window. LANDINGWith fitted carpeting, dado rail, loft access. BEDROOM ONE - 2.67m x 4.17m (8'9"" x 13'8"")Double bedroom with front aspect uPVC double glazed window, fitted wardrobes, fitted carpeting, coved ceiling, radiator. EN-SUITEFitted with a modern three piece suite comprising of: shower cubicle, low level w.c., wash hand basin, fully tiled walls, radaitor. BEDROOM TWO - 2.67m x 2.92m (8'9"" x 9'7"")With rear aspect uPVC double glazed window, fitted carpeting, fitted wardrobes, coved ceiling, radiator.BEDROOM THREE - 2.01m x 2.84m (6'7"" x 9'4"")With front aspect uPVC double glazed window, fitted carpeting, radiator, stiarge cupbaord. BATHROOMFitted with a three piece suite in white comprising of: panelled bath with shower mixer taps, low level w.c, wash hand basin, fully tiled walls, radiator, obscure uPVC double glazed window. EXTERNALLYTo the front of the property there is a gated, block paved driveway providing off road parking for numerous cars.  To there rear an enclosed, decked garden with mature borders, pond with water fountain and boundary fencing. ADDITIONAL INFORMATIONTENURE: Leasehold - Solicitor to confirm details.COUNCIL BAND: BVIEWING ARRANGEMENTS: Strictly by appointment with the agents.AGENTS NOTEWhilst every care has been taken to prepare these sales particulars they are for guidance purposes only. Potential buyers should fully investigate any issues that maybe personally important to them prior to completion. All measurements are approximate and are for general guidance purposes only and whilst every care has been taken to ensure their accuracy, they should not be relied upon and potential buyers are advised to recheck the measurements. Fixtures and Fittings stated as included in the property are based on achieving the asking price."
670,https://www.rightmove.co.uk/properties/122147276#/?channel=RES_BUY," Well presented, extended, semi-detached property situated in a popular location close to excellent local schools and only a short drive to the North West motorway networks. The property briefly comprises of: entrance hallway, lounge, dining /sitting room, kitchen, breakfast room, three bedrooms (two fitted) and a family bathroom.  Externally there are gardens to both the front and rear with a driveway to the front leading to a single garage.  Internal viewing is highly recommended to appreciate the spacious family home. ENTRANCE HALLWAYWith uPVC entrance door, uPVC double glazed window, fitted carpeting, coved ceiling, dado rail, under stairs storage cupboard, radiator, staircase leading to the first floor. LOUNGE - 3.4m x 5.56m (11'2"" x 18'3"")With front aspect uPVC double glazed bay window, fitted carpeting, coved ceiling, dado rail, radiator, feature fire with surround and hearth.  DINING/SITTING ROOM - 3.68m x 3.71m (12'1"" x 12'2"")With fitted carpeting, two wall lights, spotlights radaitor, rear aspect uPVC double glazed window. KITCHEN - 2.54m x 2.97m (8'4"" x 9'9"")With fitted wall and base units, worktops, splash back tiling, integrated eye level double oven, extractor fan, plumbed for an automatic washing machine, under stairs storage cupboard, radiator, uPVC double glazed window. BREAKFAST ROOM - 2.54m x 2.13m (8'4"" x 7'0"")With fitted carpeting, radaitor, spotlights, uPVC double glazed window, uPVC door leading to the side. LANDINGWith uPVC double glazed window, fitted carpeting. BEDROOM ONE - 3.4m x 3.58m (11'2"" x 11'9"")Double bedroom with front aspect uPVC double glazed window, fitted carpeting, radiator, fitted furniture. BEDROOM TWO - 3.4m x 3.2m (11'2"" x 10'6"")Double bedroom with rear aspect uPVC double glazed window, currently used as a home office, fitted wardrobes and office furniture, fitted carpeting, radiator. BEDROOM THREE - 2.36m x 2.97m (max) (7'9"" x 9'9"")With rear aspect uPVC double glazed window, fitted carpeting, radiator. BATHROOMFitted with a three piece suite in white comprising of: panelled bath with shower over, low level w.c., wash hand basin, storage cupboard, fully tiled walls, obscure uPVC double glazed window. GARAGEEXTERNALLYTo the front of the property there is a low maintenance garden with mature borders and an embossed concrete shared driveway leading to a detached single garage. The rear garden is low mainatenace with a paved patio area and mature borders. ADDITIONAL INFORMATIONTENURE:  Leasehold - Solicitor to confirm details.COUNCIL BAND: B -  Please note these are subject to change occasionally, so we advise you make your own checks with the local council prior to completion.VIEWING ARRANGEMENTS: Strictly by appointment with the agents.AGENTS NOTEWhilst every care has been taken to prepare these sales particulars they are for guidance purposes only. Potential buyers should fully investigate any issues that maybe personally important to them prior to completion. All measurements are approximate and are for general guidance purposes only and whilst every care has been taken to ensure their accuracy, they should not be relied upon and potential buyers are advised to recheck the measurements. Fixtures and Fittings stated as included in the property are based on achieving the asking price."
671,https://www.rightmove.co.uk/properties/119164112#/?channel=RES_BUY,"Lancashire Properties are delighted to present this FRESHLY RENOVATED THREE BEDROOM WITH TWO BATHROOMS mid-terraced house for sale in a high demand residential area on Hartington Street, M14. An excellent location situated off Princess Road that provides many benefits including:- Next to junction meeting with Claremont Road which leads to central Fallowfield & Longsight, Walley Range and few minutes drive to motorway.- Local amenities close by includes Hulme Retail Park, Tesco Express, Aldi and many more locations.- Located centrally amongst schools which includes William Hulme's Grammar School , Whalley Range High School, Heald Place Primary School and many more institutions.- Bus stops located on Main Road with many routes available - No 101, 102, 103, etc, connecting to Manchester City Centre and towards Central Rusholme.The property briefly comprises of two good size reception rooms, an under stair storage, kitchen and a three piece bathroom on the ground floor, whereas there are two double bedrooms, a third single bedroom and a second family bathroom on the first floor. A modern kitchen which includes wall & base units with worktop incorporating a bowl sink with drainer unit and mixer tap alongside a cooker with range hood and further space for fridge and washing machine. Bathroom fittings include a WC, wash basin and a bathtub fitted with a shower head, whereas the ground floor bathroom has been designed with disabled use in mind as a wet room. Externally there is a small rear yard and on road parking.Whole property is just be renovated with higher standards including new kitchen, new bathrooms, new flooring & carpeting, new paint work, new doors and alot more.A highly attractive property for first time buy or buy to let due to its hot location. Dont miss out this opportunity. Viewings highly recommended. Book now to avoild any disappointment.  Dimensions are as follows:Ground Floor -Reception Room 1 ( 12' 6"" X 11' 6"" )Double glazed window to the front aspect. Carpeted floor. Ceiling light point. Electric points. Heating radiator.Reception Room 2 ( 12' 11"" X 11' 10"" )Double glazed window to the rear aspect. Carpeted floor. Ceiling light point. Electric points. Heating radiator. Access to kitchen.Kitchen ( 13' 7"" X 9' 2"" )Double glazed window to the right aspect. Laminate floor. Ceiling light point. Electric points. Heating radiator. Wall & base units with worktop incorporating a bowl sink with mixer. Integrated gas hob unit with electric oven. Access to ground floor bathroom and rear yard.Bathroom 1 ( 8' 6"" X 6' 9"" )Double glazed window to the right aspect. Wet room design for disabled use. WC. Wash basin. Shower unit.First Floor -Master Bedroom ( 14' 11"" X 10' 5"" )Two double glazed windows to the front aspect. Carpeted floor. Ceiling light point. Electric points. Heating radiator.Bedroom 2 ( 11' 11"" X 9' 11"" )Double glazed window to the rear aspect. Carpeted floor. Ceiling light point. Electric points. Heating radiator.Bedroom 3 ( 8' 9"" X 6' 9"" )Double glazed window to the rear aspect. Carpeted floor. Ceiling light point. Electric points. Heating radiator.Bathroom 2 ( 5' 11"" X 5' 5"" )Double glazed window to the right aspect. WC. Wash basin. Bathtub with shower unit.Notice:The above property details should be considered as a general guide only for prospective purchasers. Lancashire Properties does not have any authority to give any warranty in relation to the property.We would like to bring to the attention of any purchaser that we have endeavoured to provide a realistic description of the property, no specific survey or detailed inspection has been carried out relating to the property, services, appliances and any further fixtures and fittings/equipment.If double glazing has been stated in the details , the purchaser is advised to satisfy themselves as to the type and amount of double glazing fitted to the property.We recommend all buyers to carry out their own survey/investigations relating to the purchase of any of our properties.The mention of any appliances and/or services within these sales particulars does not imply they are in full and efficient working order.While we endeavour to make our property details accurate and reliable, if there is any point, which is of particular interest to you, please contact the office and we will be pleased to check the information."
672,https://www.rightmove.co.uk/properties/114113060#/?channel=RES_BUY,"The property briefly comprises of 4 extremely good sized doubled bedrooms (2 on the ground floor and 2 on the first floor), large open plan living room and modern kitchen with breakfast bar, family bathroom upstairs with a separate toilet. The property benefits from gas central heating, double glazing and off road parking to the rear. Situated in a convenient location, with shops, supermarkets and other local amenities within close proximity as well as easy access to public transport and motorway. the property is currently rented out on an AST, further details can be provided on enquiry."
673,https://www.rightmove.co.uk/properties/119312921#/?channel=RES_BUY,"EPC band: F Tenure FREEHOLD.Entrance into the living area with stairs to the first floor, access to the kitchen breakfast area with Bi-folding doors into the private garden. To the first floor there are three bedrooms and a modern family bathroom.Living Room - 25'11"" x 13'9"" - Generously sized accommodation, uPvc double glazed window to the side elevation, solid fuel burner, stairs to the first floor.Kitchen Breakfast Room - 13'5"" x 13'1"" - Wall and base units with a complementary work surface and breakfast bar, integrated oven and hob, single drainer and sink with a mixer tap, uPvc double glazed window to the side elevation, double glazed Bi-folding doors to the rear garden.Landing - Stairs from the living room, access to the first floor rooms.Main Bedroom - 13'9"" x 9'10"" - uPvc double glazed window to the rear elevation, radiator.Bedroom - 11'6"" x 10'10"" - uPvc double glazed window to the side elevation, radiator.Bedroom - 14'1"" x 11'2"" - uPvc double glazed window to the front elevation, radiator.Bathroom - 9'6"" - 5'11"" - Comprising of a four piece suite, radiator, uPvc double glazed window to the rear elevation.External- Off road parking to the side of the property, enclosed rear garden, not over looked."
674,https://www.rightmove.co.uk/properties/120589934#/?channel=RES_BUY,"Great family home | Gardens | Parking | Close to Heaton Park | Easy access to Motorway links | Approx 4 miles to Manchester City Centre. EPC C.Ryder & Dutton are delighted to offer for sale this detached family home which sits in an elevated position away from the road. Benefitting from off-road parking and good sized gardens. Internally the property features; entrance hall, lounge, dining room, kitchen, landing, three bedrooms and bathroom.The property is situated on Victoria Avenue in the Higher Blackley district of north Manchester, approx. 4 miles from the city centre and a short drive away from the M60/M62/M66. The property is well placed for access to an excellent range of amenities and facilities including shops, supermarkets, schools, North Manchester General Hospital, North Manchester Sixth Form College and Library. MediaCity at Salford Quays is just over 6 miles away.From Middleton Town Centre head towards Manchester New Road taking a right turn onto Victoria Avenue where the property can be found on your left.All mains services are available."
675,https://www.rightmove.co.uk/properties/122267039#/?channel=RES_BUY,"EXTENDED Semi detached, with Morning room, CONVERTED GARAGE now used as a Music / Office space which could be used as an extra storage space. TWO RECEPTION rooms, TWO DOUBLE bedrooms, GARDEN, PARKING, CUL-DE-SAC location, Modern gloss white kitchen, Modern Bathroom suite. The property is walking distance to local park and Sunny Bank, Medlock and Clayton vales, ideal for Dog owners or walkers. Located in the ever popular residential location of Droylsden and its excellent amenities such as schools , shops and transport links including the Metro link network. The property also comprises of gas central heating and an added benefit of a shower over the bath. Viewings available and 360 tour available to view online."
